Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
944652,Poor Charlie's Almanack: The Wit and Wisdom of Charles T. Munger,Charles T. Munger,"Munger, Charles T.",Peter E. Kaufman,"=""157864366X""","=""9781578643660""",0,4.42,Donning Co Pub,Hardcover,512,2006,2005,,2023/07/02,to-read,to-read (#111),to-read,,,,0,0
38728977,"The Molecule of More: How a Single Chemical in Your Brain Drives Love, Sex, and Creativity—and Will Determine the Fate of the Human Race",Daniel Z. Lieberman,"Lieberman, Daniel Z.",Michael E. Long,"=""1946885118""","=""9781946885111""",0,4.14,BenBella Books,Hardcover,240,2018,2018,,2023/07/02,to-read,to-read (#110),to-read,,,,0,0
36402034,Do Androids Dream of Electric Sheep?,Philip K. Dick,"Dick, Philip K.",,"=""""","=""""",0,4.09,Ballantine Books,Kindle Edition,258,2008,1968,,2023/07/02,to-read,to-read (#109),to-read,,,,0,0
7815744,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,Dan Ariely,"Ariely, Dan",,"=""0061995037""","=""9780061995033""",0,4.03,Harper,Hardcover,334,2010,2010,,2023/07/02,to-read,to-read (#108),to-read,,,,0,0
1713426,Predictably Irrational: The Hidden Forces That Shape Our Decisions,Dan Ariely,"Ariely, Dan",,"=""""","=""""",0,4.12,HarperCollins Canada ,Hardcover,247,2008,2008,,2023/07/02,to-read,to-read (#107),to-read,,,,0,0
41577600,"Sorry I'm Late, I Didn't Want to Come: An Introvert's Year of Living Dangerously",Jessica Pan,"Pan, Jessica",,"=""0857526154""","=""9780857526151""",0,3.89,Doubleday,Hardcover,368,2019,2019,,2023/07/02,to-read,to-read (#106),to-read,,,,0,0
29797,The Pilgrim's Progress,John Bunyan,"Bunyan, John",,"=""""","=""""",0,4.07,Dover Publications,Paperback,324,2003,1678,,2023/07/02,to-read,to-read (#105),to-read,,,,0,0
2544,The Madman,Kahlil Gibran,"Gibran, Kahlil",,"=""1600961894""","=""9781600961892""",0,3.99,Waking Lion Press,Paperback,76,2006,1918,,2023/06/30,to-read,to-read (#104),to-read,,,,0,0
171547,Songs of Innocence and of Experience,William Blake,"Blake, William",,"=""1420925806""","=""9781420925807""",0,4.09,Digireads.com,Paperback,56,2005,1794,,2023/06/30,to-read,to-read (#103),to-read,,,,0,0
66414,Gitanjali,Rabindranath Tagore,"Tagore, Rabindranath",W.B. Yeats,"=""1420926306""","=""9781420926309""",0,4.30,Digireads.com,Paperback,80,2005,1910,,2023/06/30,to-read,to-read (#102),to-read,,,,0,0
304079,The Essential Rumi,Jalal ad-Din Muhammad ar-Rumi,"ar-Rumi, Jalal ad-Din Muhammad","Coleman Barks, John Moyne","=""0062509594""","=""9780062509598""",0,4.40,HarperOne,Paperback,416,2004,1273,,2023/06/30,to-read,to-read (#101),to-read,,,,0,0
71730,Nonviolent Communication: A Language of Life,Marshall B. Rosenberg,"Rosenberg, Marshall B.",Arun Gandhi,"=""1892005034""","=""9781892005038""",0,4.34,Puddledancer Press,Paperback,220,2003,1999,,2023/06/30,to-read,to-read (#100),to-read,,,,0,0
29430725,How to Talk So Little Kids Will Listen: A Survival Guide to Life with Children Ages 2-7 (The How to Talk),Joanna Faber,"Faber, Joanna",Julie King,"=""1501131656""","=""9781501131653""",0,4.39,Scribner,Hardcover,385,2017,2017,,2023/06/30,to-read,to-read (#99),to-read,,,,0,0
769016,How to Talk So Kids Will Listen & Listen So Kids Will Talk,Adele Faber,"Faber, Adele",Elaine Mazlish,"=""0380811960""","=""9780380811960""",0,4.28,Collins Living,Paperback,286,2004,1980,,2023/06/30,to-read,to-read (#98),to-read,,,,0,0
97642,No More Mr. Nice Guy,Robert A. Glover,"Glover, Robert A.",,"=""0762415339""","=""9780762415335""",0,4.04,Running Press Adult,Hardcover,208,2003,2000,,2023/06/30,to-read,to-read (#97),to-read,,,,0,0
52780142,Get Out of Your Head: Stopping the Spiral of Toxic Thoughts,Jennie Allen,"Allen, Jennie",,"=""1601429649""","=""9781601429643""",0,4.07,WaterBrook,Hardcover,223,2020,2020,,2023/06/30,to-read,to-read (#96),to-read,,,,0,0
254389,Battlefield of the Mind: Winning the Battle in Your Mind,Joyce Meyer,"Meyer, Joyce",,"=""044669214X""","=""9780446692144""",0,4.32,,Paperback,328,2002,1995,,2023/06/30,to-read,to-read (#95),to-read,,,,0,0
944267,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life",Henry Cloud / John Townsend,"Townsend, Henry Cloud / John",John  Townsend,"=""""","=""""",0,4.21,Zondervan,Hardcover,314,1992,1992,,2023/06/30,to-read,to-read (#94),to-read,,,,0,0
48019,The Effective Executive: The Definitive Guide to Getting the Right Things Done (Harperbusiness Essentials),Peter F. Drucker,"Drucker, Peter F.",,"=""0060833459""","=""9780060833459""",0,4.08,Harper Business,Paperback,208,2006,1966,,2023/06/30,to-read,to-read (#93),to-read,,,,0,0
760025,Positioning: The Battle for Your Mind,Al Ries,"Ries, Al","Jack Trout, Philip Kotler","=""0071373586""","=""9780071373586""",0,4.03,McGraw Hill,Paperback,224,2000,1980,,2023/06/30,to-read,to-read (#92),to-read,,,,0,0
40549476,This is Marketing: You Can't Be Seen Until You Learn To See,Seth Godin,"Godin, Seth",,"=""""","=""""",0,3.93,Penguin,Kindle Edition,271,2018,2018,,2023/06/30,to-read,to-read (#91),to-read,,,,0,0
34460583,Building a StoryBrand: Clarify Your Message So Customers Will Listen,Donald  Miller,"Miller, Donald",,"=""0718033329""","=""9780718033323""",0,4.27,HarperCollins Leadership,Hardcover,228,2017,2017,,2023/06/30,to-read,to-read (#90),to-read,,,,0,0
33449,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk,Al Ries,"Ries, Al",Jack Trout,"=""0887306667""","=""9780887306662""",0,4.05,HarperBusiness,Paperback,143,1994,1993,,2023/06/30,to-read,to-read (#89),to-read,,,,0,0
6918930,Confessions of a Public Speaker,Scott Berkun,"Berkun, Scott",,"=""0596801998""","=""9780596801991""",0,3.95,O'Reilly Media,Hardcover,240,2009,2009,,2023/06/30,to-read,to-read (#88),to-read,,,,0,0
4868,How to Develop Self-Confidence & Influence People by Public Speaking,Dale Carnegie,"Carnegie, Dale",,"=""0671746073""","=""9780671746070""",0,4.10,Pocket Books,Mass Market Paperback,240,1991,1905,,2023/06/30,to-read,to-read (#87),to-read,,,,0,0
327,Why Zebras Don't Get Ulcers,Robert M. Sapolsky,"Sapolsky, Robert M.",,"=""0805073698""","=""9780805073690""",0,4.18,Holt Paperbacks,Paperback,560,2004,1993,,2023/06/30,to-read,to-read (#86),to-read,,,,0,0
56805404,Call Us What We Carry,Amanda Gorman,"Gorman, Amanda",,"=""0593465067""","=""9780593465066""",0,4.27,Viking ,Hardcover,228,2021,2021,,2023/06/30,to-read,to-read (#85),to-read,,,,0,0
55612579,Zikora,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""""","=""""",0,4.27,Amazon Original Stories,Kindle Edition,39,2020,2020,,2023/06/30,to-read,to-read (#84),to-read,,,,0,0
57032570,Notes on Grief,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""0593320808""","=""9780593320808""",0,4.22,Knopf,Hardcover,86,2021,2021,,2023/06/30,to-read,to-read (#83),to-read,,,,0,0
5587960,The Thing Around Your Neck,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""0307271072""","=""9780307271075""",0,4.23,Knopf,Hardcover,218,2009,2008,,2023/06/30,to-read,to-read (#82),to-read,,,,0,0
33585392,"Dear Ijeawele, or A Feminist Manifesto in Fifteen Suggestions",Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""""","=""""",0,4.51,Knopf,Hardcover,63,2017,2017,,2023/06/30,to-read,to-read (#81),to-read,,,,0,0
14569052,Purple Hibiscus,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""1616202416""","=""9781616202415""",0,4.18,Algonquin Books,Paperback,336,2012,2003,,2023/06/30,to-read,to-read (#80),to-read,,,,0,0
18749,Half of a Yellow Sun,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""1400044162""","=""9781400044160""",0,4.34,Knopf,Hardcover,435,2006,2006,,2023/06/30,to-read,to-read (#79),to-read,,,,0,0
22738563,We Should All Be Feminists,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""""","=""""",0,4.40,Vintage,Kindle Edition,65,2014,2012,,2023/06/30,to-read,to-read (#78),to-read,,,,0,0
15796700,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Jashar Awan,"=""""","=""""",0,4.32,Alfred A. Knopf,Hardcover,477,2013,2013,,2023/06/30,to-read,to-read (#77),to-read,,,,0,0
20821284,Brown Girl Dreaming,Jacqueline Woodson,"Woodson, Jacqueline",,"=""0399252517""","=""9780399252518""",0,4.15,Nancy Paulsen Books,Hardcover,337,2014,2014,,2023/06/30,to-read,to-read (#76),to-read,,,,0,0
7244,The Poisonwood Bible,Barbara Kingsolver,"Kingsolver, Barbara",,"=""0060786507""","=""9780060786502""",0,4.10,Harper Perennial Modern Classics,Paperback,546,2005,1998,,2023/06/30,to-read,to-read (#75),to-read,,,,0,0
43721059,The Night Watchman,Louise Erdrich,"Erdrich, Louise",,"=""0062671200""","=""9780062671202""",0,4.10,HarperCollins,ebook,464,2020,2020,,2023/06/30,to-read,to-read (#74),to-read,,,,0,0
902792,The World's Wife,Carol Ann Duffy,"Duffy, Carol Ann",,"=""057119995X""","=""9780571199952""",0,4.12,"Farrar, Straus and Giroux",Paperback,76,2001,1999,,2023/06/30,to-read,to-read (#73),to-read,,,,0,0
61049,Autobiography of Red,Anne Carson,"Carson, Anne",Stesichorus,"=""037570129X""","=""9780375701290""",0,4.27,Vintage Books,Paperback,160,1999,1998,,2023/06/30,to-read,to-read (#72),to-read,,,,0,0
341879,Just Kids,Patti Smith,"Smith, Patti",,"=""""","=""""",0,4.22,Ecco,Hardcover,304,2010,2010,,2023/06/30,to-read,to-read (#71),to-read,,,,0,0
60581718,For Colored Girls Who Have Considered Suicide / When the Rainbow Is Enuf,Ntozake Shange,"Shange, Ntozake",,"=""0684843269""","=""9780684843261""",0,4.28,Scribner,Paperback,96,2010,1975,,2023/06/30,to-read,to-read (#70),to-read,,,,0,0
76546,The Wild Iris,Louise Glück,"Glück, Louise",,"=""0880013346""","=""9780880013345""",0,4.18,Ecco,Paperback,65,1993,1992,,2023/06/30,to-read,to-read (#69),to-read,,,,0,0
29358559,Upstream: Selected Essays,Mary Oliver,"Oliver, Mary",,"=""1594206708""","=""9781594206702""",0,4.16,Penguin Press,Hardcover,178,2016,2016,,2023/06/30,to-read,to-read (#68),to-read,,,,0,0
13588404,A Thousand Mornings: Poems,Mary Oliver,"Oliver, Mary",,"=""1594204772""","=""9781594204777""",0,4.21,Penguin Press,Hardcover,82,2012,2012,,2023/06/30,to-read,to-read (#67),to-read,,,,0,0
395220,Zami: A New Spelling of My Name,Audre Lorde,"Lorde, Audre",,"=""""","=""""",0,4.40,Crossing Press,Paperback,256,1982,1982,,2023/06/30,to-read,to-read (#66),to-read,,,,0,0
32951,Sister Outsider: Essays and Speeches,Audre Lorde,"Lorde, Audre",,"=""0895941414""","=""9780895941411""",0,4.53,Crossing Press,Paperback,190,1984,1984,,2023/06/30,to-read,to-read (#65),to-read,,,,0,0
9444,The Complete Collected Poems,Maya Angelou,"Angelou, Maya",,"=""067942895X""","=""9780679428954""",0,4.44,Random House,Hardcover,273,1994,1994,,2023/06/30,to-read,to-read (#64),to-read,,,,0,0
5160,The Heart of a Woman,Maya Angelou,"Angelou, Maya",,"=""0375500723""","=""9780375500725""",0,4.23,Random House,Hardcover,288,1997,1981,,2023/06/30,to-read,to-read (#63),to-read,,,,0,0
15798797,Mom & Me & Mom,Maya Angelou,"Angelou, Maya",,"=""1400066115""","=""9781400066117""",0,4.21,Random House,Hardcover,201,2013,2013,,2023/06/30,to-read,to-read (#62),to-read,,,,0,0
4016515,Letter to My Daughter,Maya Angelou,"Angelou, Maya",,"=""1400066123""","=""9781400066124""",0,4.09,Random House,Hardcover,192,2008,1987,,2023/06/30,to-read,to-read (#61),to-read,,,,0,0
13214,"I Know Why the Caged Bird Sings (Maya Angelou's Autobiography, #1)",Maya Angelou,"Angelou, Maya",,"=""0553279378""","=""9780553279375""",0,4.30,Bantam Books,Paperback,289,1993,1969,,2023/06/30,to-read,to-read (#60),to-read,,,,0,0
420278,The Complete Poems 1927-1979,Elizabeth Bishop,"Bishop, Elizabeth",,"=""0374518173""","=""9780374518172""",0,4.20,"Farrar, Straus and Giroux",Paperback,287,1984,1980,,2023/06/30,to-read,to-read (#59),to-read,,,,0,0
46231,The Portable Dorothy Parker,Dorothy Parker,"Parker, Dorothy",Brendan Gill,"=""0140150749""","=""9780140150742""",0,4.34,Penguin Books,Paperback,610,1976,1944,,2023/06/30,to-read,to-read (#58),to-read,,,,0,0
4887,The Drama of the Gifted Child: The Search for the True Self,Alice   Miller,"Miller, Alice",,"=""0465016901""","=""9780465016907""",0,4.05,Basic Books,Paperback,136,1997,1979,,2023/06/30,to-read,to-read (#57),to-read,,,,0,0
430788,Goblin Market: A Tale of Two Sisters,Christina Rossetti,"Rossetti, Christina",,"=""0811816494""","=""9780811816496""",0,4.08,Chronicle Books Llc,Hardcover,70,1997,1862,,2023/06/30,to-read,to-read (#56),to-read,,,,0,0
112204,The Complete Poems of Emily Dickinson,Emily Dickinson,"Dickinson, Emily","Thomas H. Johnson, Mabel Loomis Todd, Thomas Wentworth Higgins","=""""","=""""",0,4.28,"Little, Brown and Company",Paperback,716,1976,1890,,2023/06/30,to-read,to-read (#55),to-read,,,,0,0
19089,Middlemarch,George Eliot,"Eliot, George",Michel Faber,"=""0451529170""","=""9780451529176""",0,4.02,Signet,Mass Market Paperback,912,2003,1872,,2023/06/30,to-read,to-read (#54),to-read,,,,0,0
154387,Sonnets from the Portuguese,Elizabeth Barrett Browning,"Browning, Elizabeth Barrett",,"=""031274501X""","=""9780312745011""",0,4.12,St. Martin's Press,Hardcover,64,1986,1850,,2023/06/30,to-read,to-read (#53),to-read,,,,0,0
150253,"If Not, Winter: Fragments of Sappho",Sappho,"Sappho, Sappho",Anne Carson,"=""1844080811""","=""9781844080816""",0,4.44,Virago,Paperback,416,2003,-550,,2023/06/30,to-read,to-read (#52),to-read,,,,0,0
29431081,The Universe of Us (Volume 4) (Lang Leav),Lang Leav,"Leav, Lang",,"=""1449480128""","=""9781449480127""",0,4.06,Andrews McMeel Publishing,Paperback,225,2016,2016,,2023/06/30,to-read,to-read (#51),to-read,,,,0,0
24945396,Bright Dead Things,Ada Limon,"Limon, Ada",,"=""1571314717""","=""9781571314710""",0,4.21,Milkweed Editions,Paperback,105,2015,2015,,2023/06/30,to-read,to-read (#50),to-read,,,,0,0
318742,The Souls of Black Folk,W.E.B. Du Bois,"Bois, W.E.B. Du","Donald B. Gibson, Monica W. Elbert","=""""","=""""",0,4.31,Penguin Classics,Paperback,288,1996,1903,,2023/06/30,to-read,to-read (#49),to-read,,,,0,0
9021,Long Walk to Freedom (Volume 1: 1918-1962),Nelson Mandela,"Mandela, Nelson",,"=""0349116024""","=""9780349116020""",0,4.37,Abacus,Mass Market Paperback,497,2002,1994,,2023/06/30,to-read,to-read (#48),to-read,,,,0,0
714314,The Autobiography of Malcom X,Malcolm X,"X, Malcolm",Alex Haley,"=""0345294203""","=""9780345294203""",0,4.36,Ballantine Books,Mass Market Paperback,460,1980,1965,,2023/06/30,to-read,to-read (#47),to-read,,,,0,0
52207852,Secrets of Divine Love: A Spiritual Journey into the Heart of Islam,A. Helwa,"Helwa, A.",,"=""1734231203""","=""9781734231205""",0,4.51,Naulit Publishing House,Paperback,387,2020,,,2023/06/30,to-read,to-read (#46),to-read,,,,0,0
175510,My Utmost for His Highest,Oswald Chambers,"Chambers, Oswald",,"=""1586608290""","=""9781586608293""",0,4.39,Discovery House Publishers,Paperback,400,2006,1926,,2023/06/30,to-read,to-read (#45),to-read,,,,0,0
53817,What's So Amazing About Grace?,Philip Yancey,"Yancey, Philip",,"=""""","=""""",0,4.19,Zondervan,Paperback,304,2002,1997,,2023/06/30,to-read,to-read (#44),to-read,,,,0,0
29921671,The Weight of Glory,C.S. Lewis,"Lewis, C.S.",,"=""""","=""""",0,4.38,HarperOne,Paperback,208,2015,1949,,2023/06/30,to-read,to-read (#43),to-read,,,,0,0
117531,Dark Night of the Soul,John of the Cross,"Cross, John of the",Edgar Allison Peers,"=""0486426939""","=""9780486426938""",0,4.17,Dover Publications,Paperback,111,2003,1584,,2023/06/30,to-read,to-read (#42),to-read,,,,0,0
173526,The Ragamuffin Gospel,Brennan Manning,"Manning, Brennan","Michael W.  Smith, Rich Mullins","=""1576737160""","=""9781576737163""",0,4.19,Multnomah Books,Paperback,240,2000,1990,,2023/06/30,to-read,to-read (#41),to-read,,,,0,0
64081,The Irresistible Revolution: Living as an Ordinary Radical,Shane Claiborne,"Claiborne, Shane",Jim Wallis,"=""0310266300""","=""9780310266303""",0,4.04,Zondervan,Paperback,368,2006,2006,,2023/06/30,to-read,to-read (#40),to-read,,,,0,0
4934,The Brothers Karamazov,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky","=""0374528373""","=""9780374528379""",0,4.38,"Farrar, Straus and Giroux",Paperback,796,2002,1880,,2023/06/30,to-read,to-read (#39),to-read,,,,0,0
29799,The Way of a Pilgrim and the Pilgrim Continues His Way,Anonymous,"Anonymous, Anonymous","Walter J. Ciszek, Helen Bacovcin","=""0385468148""","=""9780385468145""",0,4.19,Image,Paperback,196,1992,1988,,2023/06/30,to-read,to-read (#38),to-read,,,,0,0
673655,On the Incarnation,Athanasius of Alexandria,"Alexandria, Athanasius of","C.S. Lewis, Penelope Lawson","=""0913836400""","=""9780913836408""",0,4.34,St. Vladimir's Seminary Press,Paperback,120,1977,318,,2023/06/30,to-read,to-read (#37),to-read,,,,0,0
174834,The Cost of Discipleship,Dietrich Bonhoeffer,"Bonhoeffer, Dietrich",Eric Metaxas,"=""0684815001""","=""9780684815008""",0,4.30,Touchstone,Paperback,320,1995,1937,,2023/06/30,to-read,to-read (#36),to-read,,,,0,0
498641,The Practice of the Presence of God,Brother Lawrence,"Lawrence, Brother",Joseph de Beaufort,"=""""","=""""",0,4.32,Whitaker House,Paperback,95,1982,1692,,2023/06/30,to-read,to-read (#35),to-read,,,,0,0
110795,Catechism of the Catholic Church: Complete and Updated,Catholic Church,"Church, Catholic","Pope John Paul II, Pope Benedict XVI, United States Conference of Catholic Bishops","=""0385479670""","=""9780385479677""",0,4.50,USCCB Publishing,Mass Market Paperback,846,1995,1992,,2023/06/30,to-read,to-read (#34),to-read,,,,0,0
561909,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,Corrie ten Boom,"Boom, Corrie ten","John Sherrill, Elizabeth Sherrill","=""0553256696""","=""9780553256697""",0,4.47,Bantam,Mass Market Paperback,242,1974,1971,,2023/06/30,to-read,to-read (#33),to-read,,,,0,0
89376,Heaven,Randy Alcorn,"Alcorn, Randy",,"=""0842379428""","=""9780842379427""",0,4.28,Tyndale Momentum,Hardcover,533,2004,2011,,2023/06/30,to-read,to-read (#32),to-read,,,,0,0
820966,The Bondage of the Will,Martin Luther,"Luther, Martin","J.I. Packer, O.R. Johnston","=""0800753429""","=""9780800753429""",0,4.14,Revell,Paperback,322,1990,1525,,2023/06/30,to-read,to-read (#31),to-read,,,,0,0
26244,A Confession,Leo Tolstoy,"Tolstoy, Leo","Leo Tolstoy, Bogdan Baran","=""1598184717""","=""9781598184716""",0,4.10,Aegypan,Paperback,108,2006,1880,,2023/06/30,to-read,to-read (#30),to-read,,,,0,0
56495,The Purpose Driven Life: What on Earth Am I Here for?,Rick Warren,"Warren, Rick",,"=""0310276993""","=""9780310276999""",0,3.98,Zondervan Publishing Company,Paperback,336,2007,2002,,2023/06/30,to-read,to-read (#29),to-read,,,,0,0
128435,Trusting God: Even When Life Hurts,Jerry Bridges,"Bridges, Jerry",,"=""0891096175""","=""9780891096177""",0,4.39,NavPress,Paperback,239,1988,1988,,2023/06/30,to-read,to-read (#28),to-read,,,,0,0
28859,The Gospel According to Jesus Christ,José Saramago,"Saramago, José",Giovanni Pontiero,"=""186046095X""","=""9781860460951""",0,4.31,Harvill Pr,Paperback,341,1999,1991,,2023/06/30,to-read,to-read (#27),to-read,,,,0,0
252783,The Attributes of God,Arthur W. Pink,"Pink, Arthur W.",,"=""0801067723""","=""9780801067723""",0,4.51,Baker Books,Paperback,128,2006,1930,,2023/06/30,to-read,to-read (#26),to-read,,,,0,0
666758,The Knowledge of the Holy,A.W. Tozer,"Tozer, A.W.",,"=""0060684127""","=""9780060684129""",0,4.40,HarperOne,Paperback,117,1978,1961,,2023/06/30,to-read,to-read (#25),to-read,,,,0,0
73186,The Case for Christ,Lee Strobel,"Strobel, Lee",,"=""0310226058""","=""9780310226055""",0,4.22,Zondervan,Mass Market Paperback,367,1998,1998,,2023/06/30,to-read,to-read (#24),to-read,,,,0,0
40985,I Don't Have Enough Faith to be an Atheist,Norman L. Geisler,"Geisler, Norman L.",Frank Turek,"=""1581345615""","=""9781581345612""",0,4.21,Crossway Books,Paperback,447,2005,2004,,2023/06/30,to-read,to-read (#23),to-read,,,,0,0
25845273,The Great Divorce,C.S. Lewis,"Lewis, C.S.",,"=""""","=""""",0,4.33,HarperCollins,Paperback,146,2015,1946,,2023/06/30,to-read,to-read (#22),to-read,,,,0,0
52891090,Gentle and Lowly: The Heart of Christ for Sinners and Sufferers,Dane C. Ortlund,"Ortlund, Dane C.",,"=""1433566133""","=""9781433566134""",0,4.52,Crossway Books,Hardcover,224,2020,2020,,2023/06/30,to-read,to-read (#21),to-read,,,,0,0
